#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
SOS2	JAK3	9606.ENSP00000216373	9606.ENSP00000432511	0	0	0	0	0.059	0.084	0.500	0.175	0.596
SOS2	AKT1	9606.ENSP00000216373	9606.ENSP00000451828	0	0	0	0	0.073	0.084	0	0.567	0.601
SOS2	BRAF	9606.ENSP00000216373	9606.ENSP00000419060	0	0	0	0	0.113	0.084	0	0.582	0.631
SOS2	EGF	9606.ENSP00000216373	9606.ENSP00000265171	0	0	0	0	0	0	0	0.632	0.632
SOS2	RAF1	9606.ENSP00000216373	9606.ENSP00000401888	0	0	0	0	0.064	0.084	0	0.613	0.640
SOS2	ERBB2	9606.ENSP00000216373	9606.ENSP00000269571	0	0	0	0	0	0.115	0	0.620	0.649
SOS2	MAP2K1	9606.ENSP00000216373	9606.ENSP00000302486	0	0	0	0	0.103	0.051	0	0.622	0.651
SOS2	PLCG1	9606.ENSP00000216373	9606.ENSP00000244007	0	0	0	0	0	0.552	0	0.422	0.730
SOS2	PIK3CA	9606.ENSP00000216373	9606.ENSP00000263967	0	0	0	0	0.791	0	0	0.356	0.860
SOS2	SOS1	9606.ENSP00000216373	9606.ENSP00000384675	0	0	0.054	0.972	0.447	0	0.900	0.439	0.966
SOS2	NRAS	9606.ENSP00000216373	9606.ENSP00000358548	0	0	0	0	0.072	0.157	0.900	0.619	0.966
SOS2	HRAS	9606.ENSP00000216373	9606.ENSP00000407586	0	0	0	0	0.065	0.157	0.900	0.798	0.981
SOS2	KRAS	9606.ENSP00000216373	9606.ENSP00000256078	0	0	0	0	0.088	0.297	0.900	0.793	0.985
SOS2	EGFR	9606.ENSP00000216373	9606.ENSP00000275493	0	0	0	0	0.044	0.857	0.900	0.902	0.998
SOS2	GRB2	9606.ENSP00000216373	9606.ENSP00000376345	0	0	0	0	0.102	0.963	0.900	0.998	0.999
STAT3	GADD45B	9606.ENSP00000264657	9606.ENSP00000215631	0	0	0	0	0.080	0	0	0.553	0.571
STAT3	MAPK1	9606.ENSP00000264657	9606.ENSP00000215832	0	0	0	0	0.060	0.926	0	0.950	0.996
STAT3	PIK3R2	9606.ENSP00000264657	9606.ENSP00000222254	0	0	0	0	0.042	0.421	0	0.542	0.724
STAT3	HGF	9606.ENSP00000264657	9606.ENSP00000222390	0	0	0	0	0	0	0.500	0.673	0.829
STAT3	CCND1	9606.ENSP00000264657	9606.ENSP00000227507	0	0	0	0	0.054	0.644	0.500	0.898	0.980
STAT3	PLCG1	9606.ENSP00000264657	9606.ENSP00000244007	0	0	0	0	0.049	0	0	0.454	0.459
STAT3	GADD45G	9606.ENSP00000264657	9606.ENSP00000252506	0	0	0	0	0.044	0	0	0.521	0.522
STAT3	KRAS	9606.ENSP00000264657	9606.ENSP00000256078	0	0	0	0	0.056	0.063	0	0.810	0.817
STAT3	CDK4	9606.ENSP00000264657	9606.ENSP00000257904	0	0	0	0	0.055	0.093	0	0.613	0.640
STAT3	PIK3R3	9606.ENSP00000264657	9606.ENSP00000262741	0	0	0	0	0	0.421	0	0.316	0.587
STAT3	MAPK3	9606.ENSP00000264657	9606.ENSP00000263025	0	0	0	0	0.068	0.045	0	0.866	0.870
STAT3	PIK3CA	9606.ENSP00000264657	9606.ENSP00000263967	0	0	0	0	0.053	0	0.500	0.727	0.859
STAT3	PIK3CD	9606.ENSP00000264657	9606.ENSP00000366563	0	0	0	0	0.083	0	0	0.395	0.421
STAT3	BAX	9606.ENSP00000264657	9606.ENSP00000293288	0	0	0	0	0.064	0.056	0	0.449	0.470
STAT3	RARB	9606.ENSP00000264657	9606.ENSP00000332296	0	0	0	0	0	0.045	0	0.470	0.472
STAT3	AKT3	9606.ENSP00000264657	9606.ENSP00000500582	0	0	0	0	0.104	0.096	0	0.421	0.490
STAT3	HRAS	9606.ENSP00000264657	9606.ENSP00000407586	0	0	0	0	0	0.063	0	0.494	0.505
STAT3	GADD45A	9606.ENSP00000264657	9606.ENSP00000360025	0	0	0	0	0.060	0.292	0	0.351	0.530
STAT3	NRAS	9606.ENSP00000264657	9606.ENSP00000358548	0	0	0	0	0.049	0.063	0	0.520	0.535
STAT3	RB1	9606.ENSP00000264657	9606.ENSP00000267163	0	0	0	0	0.056	0.292	0	0.363	0.537
STAT3	AKT2	9606.ENSP00000264657	9606.ENSP00000375892	0	0	0	0	0.145	0.096	0	0.460	0.546
STAT3	RXRA	9606.ENSP00000264657	9606.ENSP00000419692	0	0	0	0	0.056	0.045	0	0.594	0.602
STAT3	CDKN2A	9606.ENSP00000264657	9606.ENSP00000418915	0	0	0	0	0.042	0.045	0	0.615	0.617
STAT3	PRKCA	9606.ENSP00000264657	9606.ENSP00000408695	0	0	0	0	0.056	0	0	0.638	0.644
STAT3	CASP9	9606.ENSP00000264657	9606.ENSP00000330237	0	0	0	0	0.064	0	0	0.639	0.648
STAT3	PIK3CB	9606.ENSP00000264657	9606.ENSP00000501150	0	0	0	0	0.049	0	0.500	0.357	0.667
STAT3	MAP2K1	9606.ENSP00000264657	9606.ENSP00000302486	0	0	0	0	0.105	0	0	0.645	0.669
STAT3	EML4	9606.ENSP00000264657	9606.ENSP00000320663	0	0	0	0	0.056	0	0.500	0.432	0.708
STAT3	TGFA	9606.ENSP00000264657	9606.ENSP00000404131	0	0	0	0	0.045	0	0	0.713	0.714
STAT3	RAF1	9606.ENSP00000264657	9606.ENSP00000401888	0	0	0	0	0.080	0.096	0	0.736	0.762
STAT3	BRAF	9606.ENSP00000264657	9606.ENSP00000419060	0	0	0	0	0.055	0.096	0	0.755	0.773
STAT3	PLCG2	9606.ENSP00000264657	9606.ENSP00000482457	0	0	0	0	0.054	0	0.500	0.575	0.781
STAT3	E2F1	9606.ENSP00000264657	9606.ENSP00000345571	0	0	0	0	0	0	0.500	0.611	0.797
STAT3	CDK6	9606.ENSP00000264657	9606.ENSP00000265734	0	0	0	0	0.055	0.095	0	0.872	0.881
STAT3	GRB2	9606.ENSP00000264657	9606.ENSP00000376345	0	0	0	0	0.145	0.292	0.500	0.685	0.892
STAT3	ALK	9606.ENSP00000264657	9606.ENSP00000373700	0	0	0	0	0	0.210	0.500	0.752	0.893
STAT3	EGF	9606.ENSP00000264657	9606.ENSP00000265171	0	0	0	0	0	0	0	0.907	0.907
STAT3	PIK3R1	9606.ENSP00000264657	9606.ENSP00000428056	0	0	0	0	0.050	0.421	0.500	0.740	0.918
STAT3	ERBB2	9606.ENSP00000264657	9606.ENSP00000269571	0	0	0	0	0.049	0.717	0	0.823	0.948
STAT3	AKT1	9606.ENSP00000264657	9606.ENSP00000451828	0	0	0	0	0.118	0.096	0.500	0.925	0.966
STAT3	FOXO3	9606.ENSP00000264657	9606.ENSP00000339527	0	0	0	0	0.081	0	0.900	0.787	0.978
STAT3	MET	9606.ENSP00000264657	9606.ENSP00000317272	0	0	0	0	0.063	0.332	0.500	0.948	0.981
STAT3	CDKN1A	9606.ENSP00000264657	9606.ENSP00000384849	0	0	0	0	0.125	0.828	0.500	0.815	0.984
STAT3	TP53	9606.ENSP00000264657	9606.ENSP00000269305	0	0	0	0	0.063	0.164	0.800	0.970	0.994
STAT3	STAT5A	9606.ENSP00000264657	9606.ENSP00000341208	0	0	0	0.738	0.181	0	0.900	0.974	0.997
STAT3	EGFR	9606.ENSP00000264657	9606.ENSP00000275493	0	0	0	0	0.042	0.925	0	0.985	0.998
STAT3	STAT5B	9606.ENSP00000264657	9606.ENSP00000293328	0	0	0	0.742	0.175	0.387	0.900	0.968	0.998
STAT3	JAK3	9606.ENSP00000264657	9606.ENSP00000432511	0	0	0	0	0.102	0.472	0.900	0.966	0.998
STAT5A	MAPK1	9606.ENSP00000341208	9606.ENSP00000215832	0	0	0	0	0.086	0.679	0	0.619	0.878
STAT5A	CCND1	9606.ENSP00000341208	9606.ENSP00000227507	0	0	0	0	0.059	0.091	0	0.574	0.603
STAT5A	KRAS	9606.ENSP00000341208	9606.ENSP00000256078	0	0	0	0	0	0.063	0	0.460	0.473
STAT5A	CDK4	9606.ENSP00000341208	9606.ENSP00000257904	0	0	0	0	0.086	0.093	0	0.368	0.430
STAT5A	MAPK3	9606.ENSP00000341208	9606.ENSP00000263025	0	0	0	0	0.091	0.045	0	0.763	0.777
STAT5A	STAT3	9606.ENSP00000341208	9606.ENSP00000264657	0	0	0	0.738	0.181	0	0.900	0.974	0.997
STAT5A	EGF	9606.ENSP00000341208	9606.ENSP00000265171	0	0	0	0	0	0	0	0.512	0.512
STAT5A	TP53	9606.ENSP00000341208	9606.ENSP00000269305	0	0	0	0	0.051	0	0	0.753	0.755
STAT5A	ERBB2	9606.ENSP00000341208	9606.ENSP00000269571	0	0	0	0	0	0.071	0	0.681	0.691
STAT5A	EGFR	9606.ENSP00000341208	9606.ENSP00000275493	0	0	0	0	0	0.836	0.900	0.932	0.998
STAT5A	STAT5B	9606.ENSP00000341208	9606.ENSP00000293328	0	0	0.048	0.985	0.252	0.312	0.900	0.127	0.949
STAT5A	MAP2K1	9606.ENSP00000341208	9606.ENSP00000302486	0	0	0	0	0.098	0	0	0.616	0.639
STAT5A	MET	9606.ENSP00000341208	9606.ENSP00000317272	0	0	0	0	0.063	0.096	0	0.349	0.400
STAT5A	FOXO3	9606.ENSP00000341208	9606.ENSP00000339527	0	0	0	0	0.056	0	0	0.462	0.470
STAT5A	CDKN2A	9606.ENSP00000341208	9606.ENSP00000418915	0	0	0	0	0	0.045	0	0.418	0.421
STAT5A	PRKCA	9606.ENSP00000341208	9606.ENSP00000408695	0	0	0	0	0.062	0	0	0.463	0.475
STAT5A	PIK3R1	9606.ENSP00000341208	9606.ENSP00000428056	0	0	0	0	0.044	0	0	0.579	0.580
STAT5A	AKT3	9606.ENSP00000341208	9606.ENSP00000500582	0	0	0	0	0.104	0.096	0	0.541	0.596
STAT5A	ALK	9606.ENSP00000341208	9606.ENSP00000373700	0	0	0	0	0	0.096	0	0.586	0.610
STAT5A	AKT2	9606.ENSP00000341208	9606.ENSP00000375892	0	0	0	0	0.104	0.096	0	0.586	0.635
STAT5A	CDKN1A	9606.ENSP00000341208	9606.ENSP00000384849	0	0	0	0	0.086	0	0.750	0.392	0.848
STAT5A	GRB2	9606.ENSP00000341208	9606.ENSP00000376345	0	0	0	0	0.099	0	0.400	0.752	0.854
STAT5A	AKT1	9606.ENSP00000341208	9606.ENSP00000451828	0	0	0	0	0.120	0.096	0	0.849	0.870
STAT5A	JAK3	9606.ENSP00000341208	9606.ENSP00000432511	0	0	0	0	0.086	0.607	0.900	0.972	0.998
STAT5B	MAPK1	9606.ENSP00000293328	9606.ENSP00000215832	0	0	0	0	0.190	0.045	0	0.619	0.680
STAT5B	CCND1	9606.ENSP00000293328	9606.ENSP00000227507	0	0	0	0	0.059	0.091	0	0.573	0.602
STAT5B	PLCG1	9606.ENSP00000293328	9606.ENSP00000244007	0	0	0	0	0.060	0	0	0.418	0.429
STAT5B	KRAS	9606.ENSP00000293328	9606.ENSP00000256078	0	0	0	0	0.049	0.063	0	0.492	0.507
STAT5B	CDK4	9606.ENSP00000293328	9606.ENSP00000257904	0	0	0	0	0.067	0.093	0	0.360	0.411
STAT5B	MAPK3	9606.ENSP00000293328	9606.ENSP00000263025	0	0	0	0	0.166	0.045	0	0.769	0.800
STAT5B	STAT3	9606.ENSP00000293328	9606.ENSP00000264657	0	0	0	0.742	0.175	0.387	0.900	0.968	0.998
STAT5B	EGF	9606.ENSP00000293328	9606.ENSP00000265171	0	0	0	0	0	0	0	0.513	0.513
STAT5B	TP53	9606.ENSP00000293328	9606.ENSP00000269305	0	0	0	0	0.048	0	0	0.726	0.728
STAT5B	ERBB2	9606.ENSP00000293328	9606.ENSP00000269571	0	0	0	0	0	0.071	0	0.500	0.516
STAT5B	EGFR	9606.ENSP00000293328	9606.ENSP00000275493	0	0	0	0	0	0.787	0.900	0.907	0.997
STAT5B	MET	9606.ENSP00000293328	9606.ENSP00000317272	0	0	0	0	0.063	0.096	0	0.353	0.404
STAT5B	CDKN2A	9606.ENSP00000293328	9606.ENSP00000418915	0	0	0	0	0.042	0.045	0	0.405	0.408
STAT5B	AKT2	9606.ENSP00000293328	9606.ENSP00000375892	0	0	0	0	0.154	0.096	0	0.290	0.410
STAT5B	CASP9	9606.ENSP00000293328	9606.ENSP00000330237	0	0	0	0	0.144	0	0	0.343	0.414
STAT5B	BRAF	9606.ENSP00000293328	9606.ENSP00000419060	0	0	0	0	0.075	0.096	0	0.365	0.423
STAT5B	NRAS	9606.ENSP00000293328	9606.ENSP00000358548	0	0	0	0	0.049	0.063	0	0.413	0.431
STAT5B	MAP2K1	9606.ENSP00000293328	9606.ENSP00000302486	0	0	0	0	0.097	0	0	0.436	0.469
STAT5B	FOXO3	9606.ENSP00000293328	9606.ENSP00000339527	0	0	0	0	0.155	0	0	0.450	0.516
STAT5B	PIK3R1	9606.ENSP00000293328	9606.ENSP00000428056	0	0	0	0	0.095	0	0	0.585	0.609
STAT5B	ALK	9606.ENSP00000293328	9606.ENSP00000373700	0	0	0	0	0	0.096	0	0.619	0.641
STAT5B	AKT1	9606.ENSP00000293328	9606.ENSP00000451828	0	0	0	0	0.165	0.096	0	0.768	0.810
STAT5B	GRB2	9606.ENSP00000293328	9606.ENSP00000376345	0	0	0	0	0.088	0	0.400	0.751	0.852
STAT5B	CDKN1A	9606.ENSP00000293328	9606.ENSP00000384849	0	0	0	0	0.063	0.097	0.750	0.533	0.887
STAT5B	STAT5A	9606.ENSP00000293328	9606.ENSP00000341208	0	0	0.048	0.985	0.252	0.312	0.900	0.127	0.949
STAT5B	JAK3	9606.ENSP00000293328	9606.ENSP00000432511	0	0	0	0	0.100	0.425	0.900	0.955	0.997
STK4	TP53	9606.ENSP00000361892	9606.ENSP00000269305	0	0	0	0	0	0.387	0	0.257	0.525
STK4	FOXO3	9606.ENSP00000361892	9606.ENSP00000339527	0	0	0	0	0.045	0.292	0.900	0.562	0.966
STK4	RASSF1	9606.ENSP00000361892	9606.ENSP00000349547	0	0	0	0	0	0.940	0.900	0.755	0.998
STK4	RASSF5	9606.ENSP00000361892	9606.ENSP00000462099	0	0	0	0	0.072	0.989	0.900	0.679	0.999
TGFA	HGF	9606.ENSP00000404131	9606.ENSP00000222390	0	0	0	0	0	0	0	0.701	0.701
TGFA	CCND1	9606.ENSP00000404131	9606.ENSP00000227507	0	0	0	0	0	0	0	0.541	0.541
TGFA	PLCG1	9606.ENSP00000404131	9606.ENSP00000244007	0	0	0	0	0	0	0.500	0.244	0.605
TGFA	KRAS	9606.ENSP00000404131	9606.ENSP00000256078	0	0	0	0	0	0	0.500	0.543	0.762
TGFA	MAPK3	9606.ENSP00000404131	9606.ENSP00000263025	0	0	0	0	0.043	0	0	0.524	0.524
TGFA	PIK3CA	9606.ENSP00000404131	9606.ENSP00000263967	0	0	0	0	0.058	0	0.400	0.350	0.600
TGFA	STAT3	9606.ENSP00000404131	9606.ENSP00000264657	0	0	0	0	0.045	0	0	0.713	0.714
TGFA	EGF	9606.ENSP00000404131	9606.ENSP00000265171	0	0	0	0.668	0	0	0.900	0.987	0.998
TGFA	TP53	9606.ENSP00000404131	9606.ENSP00000269305	0	0	0	0	0	0	0	0.573	0.573
TGFA	ERBB2	9606.ENSP00000404131	9606.ENSP00000269571	0	0	0	0	0	0.409	0.900	0.978	0.998
TGFA	EGFR	9606.ENSP00000404131	9606.ENSP00000275493	0	0	0	0	0.062	0.983	0.900	0.998	0.999
TGFA	MAP2K1	9606.ENSP00000404131	9606.ENSP00000302486	0	0	0	0	0.056	0	0	0.400	0.409
TGFA	MET	9606.ENSP00000404131	9606.ENSP00000317272	0	0	0	0	0.080	0	0.650	0.573	0.850
TGFA	NRAS	9606.ENSP00000404131	9606.ENSP00000358548	0	0	0	0	0	0	0.500	0.315	0.643
TGFA	GRB2	9606.ENSP00000404131	9606.ENSP00000376345	0	0	0	0	0	0	0.400	0.630	0.768
TGFA	SOS1	9606.ENSP00000404131	9606.ENSP00000384675	0	0	0	0	0.066	0	0.400	0.269	0.554
TGFA	BRAF	9606.ENSP00000404131	9606.ENSP00000419060	0	0	0	0	0.059	0	0	0.428	0.439
TGFA	PIK3R1	9606.ENSP00000404131	9606.ENSP00000428056	0	0	0	0	0	0	0.400	0.198	0.498
TGFA	HRAS	9606.ENSP00000404131	9606.ENSP00000407586	0	0	0	0	0	0	0.500	0.433	0.704
TGFA	AKT1	9606.ENSP00000404131	9606.ENSP00000451828	0	0	0	0	0	0	0	0.764	0.764
TP53	GADD45B	9606.ENSP00000269305	9606.ENSP00000215631	0	0	0	0	0	0	0.900	0.660	0.964
TP53	MAPK1	9606.ENSP00000269305	9606.ENSP00000215832	0	0	0	0	0.045	0.806	0.900	0.912	0.998
TP53	HGF	9606.ENSP00000269305	9606.ENSP00000222390	0	0	0	0	0	0	0	0.584	0.584
TP53	CCND1	9606.ENSP00000269305	9606.ENSP00000227507	0	0	0	0	0	0.292	0	0.928	0.946
TP53	POLK	9606.ENSP00000269305	9606.ENSP00000241436	0	0	0	0	0	0.168	0.900	0.097	0.918
TP53	PLCG1	9606.ENSP00000269305	9606.ENSP00000244007	0	0	0	0	0	0.164	0	0.396	0.473
TP53	GADD45G	9606.ENSP00000269305	9606.ENSP00000252506	0	0	0	0	0	0	0.900	0.400	0.937
TP53	KRAS	9606.ENSP00000269305	9606.ENSP00000256078	0	0	0	0	0.074	0	0	0.947	0.949
TP53	DDB2	9606.ENSP00000269305	9606.ENSP00000256996	0	0	0	0	0.202	0.095	0.900	0.745	0.979
TP53	CDK4	9606.ENSP00000269305	9606.ENSP00000257904	0	0	0	0	0.117	0.554	0	0.922	0.966
TP53	PIK3R3	9606.ENSP00000269305	9606.ENSP00000262741	0	0	0	0	0	0.292	0	0.348	0.518
TP53	E2F3	9606.ENSP00000269305	9606.ENSP00000262904	0	0	0	0	0	0	0	0.707	0.707
TP53	MAP2K2	9606.ENSP00000269305	9606.ENSP00000262948	0	0	0	0	0.056	0	0	0.417	0.426
TP53	MAPK3	9606.ENSP00000269305	9606.ENSP00000263025	0	0	0	0	0.060	0.626	0.900	0.871	0.994
TP53	PIK3CA	9606.ENSP00000269305	9606.ENSP00000263967	0	0	0	0	0	0.292	0	0.920	0.941
TP53	STAT3	9606.ENSP00000269305	9606.ENSP00000264657	0	0	0	0	0.063	0.164	0.800	0.970	0.994
TP53	EGF	9606.ENSP00000269305	9606.ENSP00000265171	0	0	0	0	0	0	0	0.780	0.780
TP53	CDK6	9606.ENSP00000269305	9606.ENSP00000265734	0	0	0	0	0.063	0.179	0	0.771	0.808
TP53	RB1	9606.ENSP00000269305	9606.ENSP00000267163	0	0	0	0	0.064	0.510	0	0.872	0.936
TP53	PLCG2	9606.ENSP00000269305	9606.ENSP00000482457	0	0	0	0	0	0.198	0	0.329	0.438
TP53	PIK3CD	9606.ENSP00000269305	9606.ENSP00000366563	0	0	0	0	0.042	0	0	0.461	0.462
TP53	PIK3CB	9606.ENSP00000269305	9606.ENSP00000501150	0	0	0	0	0	0	0	0.476	0.476
TP53	BAD	9606.ENSP00000269305	9606.ENSP00000378040	0	0	0	0	0.118	0	0	0.432	0.477
TP53	STK4	9606.ENSP00000269305	9606.ENSP00000361892	0	0	0	0	0	0.387	0	0.257	0.525
TP53	PRKCB	9606.ENSP00000269305	9606.ENSP00000496129	0	0	0	0	0.083	0	0	0.521	0.542
TP53	ARAF	9606.ENSP00000269305	9606.ENSP00000290277	0	0	0	0	0.088	0.192	0	0.431	0.544
TP53	JAK3	9606.ENSP00000269305	9606.ENSP00000432511	0	0	0	0	0.098	0	0	0.539	0.566
TP53	TGFA	9606.ENSP00000269305	9606.ENSP00000404131	0	0	0	0	0	0	0	0.573	0.573
TP53	SOS1	9606.ENSP00000269305	9606.ENSP00000384675	0	0	0	0	0.069	0	0	0.572	0.584
TP53	RAF1	9606.ENSP00000269305	9606.ENSP00000401888	0	0	0	0	0.081	0	0	0.588	0.605
TP53	RARB	9606.ENSP00000269305	9606.ENSP00000332296	0	0	0	0	0	0	0	0.612	0.612
TP53	RASSF1	9606.ENSP00000269305	9606.ENSP00000349547	0	0	0	0	0	0	0	0.620	0.620
TP53	EML4	9606.ENSP00000269305	9606.ENSP00000320663	0	0	0	0	0	0.163	0	0.572	0.626
TP53	FHIT	9606.ENSP00000269305	9606.ENSP00000418582	0	0	0	0	0	0.161	0	0.620	0.667
TP53	MAP2K1	9606.ENSP00000269305	9606.ENSP00000302486	0	0	0	0	0	0	0	0.667	0.667
TP53	PRKCA	9606.ENSP00000269305	9606.ENSP00000408695	0	0	0	0	0.104	0	0	0.679	0.700
TP53	STAT5B	9606.ENSP00000269305	9606.ENSP00000293328	0	0	0	0	0.048	0	0	0.726	0.728
TP53	STAT5A	9606.ENSP00000269305	9606.ENSP00000341208	0	0	0	0	0.051	0	0	0.753	0.755
TP53	GRB2	9606.ENSP00000269305	9606.ENSP00000376345	0	0	0	0	0.049	0.305	0	0.675	0.766
TP53	ALK	9606.ENSP00000269305	9606.ENSP00000373700	0	0	0	0	0	0	0	0.772	0.772
TP53	E2F2	9606.ENSP00000269305	9606.ENSP00000355249	0	0	0	0	0.067	0	0	0.786	0.791
TP53	MET	9606.ENSP00000269305	9606.ENSP00000317272	0	0	0	0	0	0.189	0	0.769	0.804
TP53	PIK3R1	9606.ENSP00000269305	9606.ENSP00000428056	0	0	0	0	0	0	0	0.853	0.853
TP53	NRAS	9606.ENSP00000269305	9606.ENSP00000358548	0	0	0	0	0.080	0	0	0.871	0.876
TP53	BRAF	9606.ENSP00000269305	9606.ENSP00000419060	0	0	0	0	0.076	0	0	0.883	0.887
TP53	HRAS	9606.ENSP00000269305	9606.ENSP00000407586	0	0	0	0	0.083	0.292	0	0.894	0.925
TP53	ERBB2	9606.ENSP00000269305	9606.ENSP00000269571	0	0	0	0	0.060	0.172	0	0.924	0.935
TP53	EGFR	9606.ENSP00000269305	9606.ENSP00000275493	0	0	0	0	0	0.329	0	0.919	0.943
TP53	AKT3	9606.ENSP00000269305	9606.ENSP00000500582	0	0	0	0	0	0	0.900	0.555	0.953
TP53	CASP9	9606.ENSP00000269305	9606.ENSP00000330237	0	0	0	0	0.067	0	0	0.952	0.953
TP53	AKT2	9606.ENSP00000269305	9606.ENSP00000375892	0	0	0	0	0.072	0	0.900	0.734	0.973
TP53	E2F1	9606.ENSP00000269305	9606.ENSP00000345571	0	0	0	0	0	0.510	0	0.974	0.986
TP53	GADD45A	9606.ENSP00000269305	9606.ENSP00000360025	0	0	0	0	0	0.069	0.900	0.913	0.991
TP53	BAX	9606.ENSP00000269305	9606.ENSP00000293288	0	0	0	0	0.080	0.782	0.900	0.774	0.994
TP53	AKT1	9606.ENSP00000269305	9606.ENSP00000451828	0	0	0	0	0.049	0.184	0.900	0.934	0.994
TP53	BAK1	9606.ENSP00000269305	9606.ENSP00000363591	0	0	0	0	0.054	0.791	0.900	0.866	0.997
TP53	FOXO3	9606.ENSP00000269305	9606.ENSP00000339527	0	0	0	0	0	0.776	0	0.991	0.998
TP53	CDKN1A	9606.ENSP00000269305	9606.ENSP00000384849	0	0	0	0	0	0.925	0.900	0.960	0.999
TP53	CDKN2A	9606.ENSP00000269305	9606.ENSP00000418915	0	0	0	0	0	0.874	0.900	0.970	0.999
