#node	identifier	category	term ID	term description
PIK3R1	9606.ENSP00000428056	Monarch	HP:0005692	Joint hyperflexibility
PIK3R1	9606.ENSP00000428056	Monarch	HP:0005922	Abnormal hand morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0005927	Aplasia/hypoplasia involving bones of the hand
PIK3R1	9606.ENSP00000428056	Monarch	HP:0005930	Abnormal epiphysis morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0006292	Abnormality of dental eruption
PIK3R1	9606.ENSP00000428056	Monarch	HP:0006482	Abnormality of dental morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0006483	Abnormal number of teeth
PIK3R1	9606.ENSP00000428056	Monarch	HP:0006496	Aplasia/hypoplasia involving bones of the upper limbs
PIK3R1	9606.ENSP00000428056	Monarch	HP:0007392	Excessive wrinkled skin
PIK3R1	9606.ENSP00000428056	Monarch	HP:0007495	Prematurely aged appearance
PIK3R1	9606.ENSP00000428056	Monarch	HP:0007676	Hypoplasia of the iris
PIK3R1	9606.ENSP00000428056	Monarch	HP:0007700	Ocular anterior segment dysgenesis
PIK3R1	9606.ENSP00000428056	Monarch	HP:0007957	Corneal opacity
PIK3R1	9606.ENSP00000428056	Monarch	HP:0008047	Abnormality of the vasculature of the eye
PIK3R1	9606.ENSP00000428056	Monarch	HP:0008048	Abnormal line of Schwalbe morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0008053	Aplasia/Hypoplasia of the iris
PIK3R1	9606.ENSP00000428056	Monarch	HP:0008055	Aplasia/Hypoplasia affecting the uvea
PIK3R1	9606.ENSP00000428056	Monarch	HP:0008056	Aplasia/Hypoplasia affecting the eye
PIK3R1	9606.ENSP00000428056	Monarch	HP:0008062	Aplasia/Hypoplasia affecting the anterior segment of the eye
PIK3R1	9606.ENSP00000428056	Monarch	HP:0008065	Aplasia/Hypoplasia of the skin
PIK3R1	9606.ENSP00000428056	Monarch	HP:0008067	Abnormally lax or hyperextensible skin
PIK3R1	9606.ENSP00000428056	Monarch	HP:0008069	Neoplasm of the skin
PIK3R1	9606.ENSP00000428056	Monarch	HP:0008070	Sparse hair
PIK3R1	9606.ENSP00000428056	Monarch	HP:0008572	External ear malformation
PIK3R1	9606.ENSP00000428056	Monarch	HP:0009115	Aplasia/hypoplasia involving the skeleton
PIK3R1	9606.ENSP00000428056	Monarch	HP:0009116	Aplasia/Hypoplasia involving bones of the skull
PIK3R1	9606.ENSP00000428056	Monarch	HP:0009118	Aplasia/Hypoplasia of the mandible
PIK3R1	9606.ENSP00000428056	Monarch	HP:0009121	Abnormal axial skeleton morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0009122	Aplasia/hypoplasia affecting bones of the axial skeleton
PIK3R1	9606.ENSP00000428056	Monarch	HP:0009124	Abnormal adipose tissue morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0009125	Lipodystrophy
PIK3R1	9606.ENSP00000428056	Monarch	HP:0009466	Radial deviation of finger
PIK3R1	9606.ENSP00000428056	Monarch	HP:0009484	Deviation of the hand or of fingers of the hand
PIK3R1	9606.ENSP00000428056	Monarch	HP:0009485	Radial deviation of the hand or of fingers of the hand
PIK3R1	9606.ENSP00000428056	Monarch	HP:0009804	Tooth agenesis
PIK3R1	9606.ENSP00000428056	Monarch	HP:0009815	Aplasia/hypoplasia of the extremities
PIK3R1	9606.ENSP00000428056	Monarch	HP:0009924	Aplasia/Hypoplasia involving the nose
PIK3R1	9606.ENSP00000428056	Monarch	HP:0010580	Enlarged epiphyses
PIK3R1	9606.ENSP00000428056	Monarch	HP:0010647	Abnormal elasticity of skin
PIK3R1	9606.ENSP00000428056	Monarch	HP:0010668	Abnormal zygomatic bone morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0010701	Abnormal immunoglobulin level
PIK3R1	9606.ENSP00000428056	Monarch	HP:0010751	Dimple chin
PIK3R1	9606.ENSP00000428056	Monarch	HP:0010866	Abdominal wall defect
PIK3R1	9606.ENSP00000428056	Monarch	HP:0010938	Abnormal external nose morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0010974	Abnormal myeloid leukocyte morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0010978	Abnormality of immune system physiology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0010987	Abnormal cellular immune system morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0011014	Abnormal glucose homeostasis
PIK3R1	9606.ENSP00000428056	Monarch	HP:0011015	Abnormal blood glucose concentration
PIK3R1	9606.ENSP00000428056	Monarch	HP:0011017	Abnormal cellular physiology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0011024	Abnormality of the gastrointestinal tract
PIK3R1	9606.ENSP00000428056	Monarch	HP:0011032	Abnormality of fluid regulation
PIK3R1	9606.ENSP00000428056	Monarch	HP:0011061	Abnormality of dental structure
PIK3R1	9606.ENSP00000428056	Monarch	HP:0011121	Abnormality of skin morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0011122	Abnormality of skin physiology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0011123	Inflammatory abnormality of the skin
PIK3R1	9606.ENSP00000428056	Monarch	HP:0011138	Abnormality of skin adnexa morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0011218	Abnormal shape of the frontal region
PIK3R1	9606.ENSP00000428056	Monarch	HP:0011220	Prominent forehead
PIK3R1	9606.ENSP00000428056	Monarch	HP:0011297	Abnormal digit morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0011314	Abnormal long bone morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0011338	Abnormality of mouth shape
PIK3R1	9606.ENSP00000428056	Monarch	HP:0011354	Generalized abnormality of skin
PIK3R1	9606.ENSP00000428056	Monarch	HP:0011355	Localized skin lesion
PIK3R1	9606.ENSP00000428056	Monarch	HP:0011362	Abnormal hair quantity
PIK3R1	9606.ENSP00000428056	Monarch	HP:0011389	Functional abnormality of the inner ear
PIK3R1	9606.ENSP00000428056	Monarch	HP:0011446	Abnormality of higher mental function
PIK3R1	9606.ENSP00000428056	Monarch	HP:0011450	Unusual CNS infection
PIK3R1	9606.ENSP00000428056	Monarch	HP:0011458	Abdominal symptom
PIK3R1	9606.ENSP00000428056	Monarch	HP:0011729	Abnormality of joint mobility
PIK3R1	9606.ENSP00000428056	Monarch	HP:0011793	Neoplasm by anatomical site
PIK3R1	9606.ENSP00000428056	Monarch	HP:0011800	Midface retrusion
PIK3R1	9606.ENSP00000428056	Monarch	HP:0011821	Abnormal facial skeleton morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0011842	Abnormal skeletal morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0011843	Abnormal musculoskeletal physiology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0011844	Abnormal appendicular skeleton morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0011893	Abnormal leukocyte count
PIK3R1	9606.ENSP00000428056	Monarch	HP:0011927	Short digit
PIK3R1	9606.ENSP00000428056	Monarch	HP:0011947	Respiratory tract infection
PIK3R1	9606.ENSP00000428056	Monarch	HP:0011991	Abnormal neutrophil count
PIK3R1	9606.ENSP00000428056	Monarch	HP:0012115	Hepatitis
PIK3R1	9606.ENSP00000428056	Monarch	HP:0012191	B-cell lymphoma
PIK3R1	9606.ENSP00000428056	Monarch	HP:0012252	Abnormal respiratory system morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0012337	Abnormal homeostasis
PIK3R1	9606.ENSP00000428056	Monarch	HP:0012372	Abnormal eye morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0012373	Abnormal eye physiology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0012378	Fatigue
PIK3R1	9606.ENSP00000428056	Monarch	HP:0012539	Non-Hodgkin lymphoma
PIK3R1	9606.ENSP00000428056	Monarch	HP:0012638	Abnormal nervous system physiology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0012639	Abnormal nervous system morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0012647	Abnormal inflammatory response
PIK3R1	9606.ENSP00000428056	Monarch	HP:0012649	Increased inflammatory response
PIK3R1	9606.ENSP00000428056	Monarch	HP:0012718	Morphological abnormality of the gastrointestinal tract
PIK3R1	9606.ENSP00000428056	Monarch	HP:0012735	Cough
PIK3R1	9606.ENSP00000428056	Monarch	HP:0012740	Papilloma
PIK3R1	9606.ENSP00000428056	Monarch	HP:0012758	Neurodevelopmental delay
PIK3R1	9606.ENSP00000428056	Monarch	HP:0012759	Neurodevelopmental abnormality
PIK3R1	9606.ENSP00000428056	Monarch	HP:0025031	Abnormality of the digestive system
PIK3R1	9606.ENSP00000428056	Monarch	HP:0025032	Abnormality of digestive system physiology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0025033	Abnormality of digestive system morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0025142	Constitutional symptom
PIK3R1	9606.ENSP00000428056	Monarch	HP:0025337	Red eye
PIK3R1	9606.ENSP00000428056	Monarch	HP:0025354	Abnormal cellular phenotype
PIK3R1	9606.ENSP00000428056	Monarch	HP:0025408	Abnormal spleen morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0025426	Abnormal bronchus morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0030084	Clinodactyly
PIK3R1	9606.ENSP00000428056	Monarch	HP:0030669	Abnormal ocular adnexa morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0030791	Abnormal jaw morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0031409	Abnormal lymphocyte physiology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0031703	Abnormal ear morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0031704	Abnormal ear physiology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0031816	Abnormal oral morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0032039	Abnormality of the ocular adnexa
PIK3R1	9606.ENSP00000428056	Monarch	HP:0032101	Unusual infection
PIK3R1	9606.ENSP00000428056	Monarch	HP:0032158	Unusual infection by anatomical site
PIK3R1	9606.ENSP00000428056	Monarch	HP:0032251	Abnormal immune system morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0032309	Abnormal granulocyte count
PIK3R1	9606.ENSP00000428056	Monarch	HP:0033127	Abnormality of the musculoskeletal system
PIK3R1	9606.ENSP00000428056	Monarch	HP:0033796	Abnormal leukocyte physiology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0034430	Abnormal joint physiology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0040064	Abnormality of limbs
PIK3R1	9606.ENSP00000428056	Monarch	HP:0040068	Abnormality of limb bone
PIK3R1	9606.ENSP00000428056	Monarch	HP:0040088	Abnormal lymphocyte count
PIK3R1	9606.ENSP00000428056	Monarch	HP:0045060	Aplasia/hypoplasia involving bones of the extremities
PIK3R1	9606.ENSP00000428056	Monarch	HP:0100533	Inflammatory abnormality of the eye
PIK3R1	9606.ENSP00000428056	Monarch	HP:0100538	Abnormality of the supraorbital ridges
PIK3R1	9606.ENSP00000428056	Monarch	HP:0100578	Lipoatrophy
PIK3R1	9606.ENSP00000428056	Monarch	HP:0100658	Cellulitis
PIK3R1	9606.ENSP00000428056	Monarch	HP:0100678	Premature skin wrinkling
PIK3R1	9606.ENSP00000428056	Monarch	HP:0100763	Abnormality of the lymphatic system
PIK3R1	9606.ENSP00000428056	Monarch	HP:0100790	Hernia
PIK3R1	9606.ENSP00000428056	Monarch	HP:0100806	Sepsis
PIK3R1	9606.ENSP00000428056	Monarch	HP:0100871	Abnormal palm morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0100886	Abnormality of globe location
PIK3R1	9606.ENSP00000428056	Monarch	HP:0200043	Verrucae
PIK3R1	9606.ENSP00000428056	Monarch	HP:0410042	Abnormal liver morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0430000	Abnormal frontal bone morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:3000050	Abnormal odontoid tissue morphology
PIK3R1	9606.ENSP00000428056	UniProt Keywords	KW-0007	Acetylation
PIK3R1	9606.ENSP00000428056	UniProt Keywords	KW-0025	Alternative splicing
PIK3R1	9606.ENSP00000428056	UniProt Keywords	KW-0242	Dwarfism
PIK3R1	9606.ENSP00000428056	UniProt Keywords	KW-0346	Stress response
PIK3R1	9606.ENSP00000428056	UniProt Keywords	KW-0597	Phosphoprotein
PIK3R1	9606.ENSP00000428056	UniProt Keywords	KW-0653	Protein transport
PIK3R1	9606.ENSP00000428056	UniProt Keywords	KW-0677	Repeat
PIK3R1	9606.ENSP00000428056	UniProt Keywords	KW-0727	SH2 domain
PIK3R1	9606.ENSP00000428056	UniProt Keywords	KW-0728	SH3 domain
PIK3R1	9606.ENSP00000428056	UniProt Keywords	KW-0813	Transport
PIK3R1	9606.ENSP00000428056	UniProt Keywords	KW-0832	Ubl conjugation
PIK3R1	9606.ENSP00000428056	UniProt Keywords	KW-0945	Host-virus interaction
PIK3R1	9606.ENSP00000428056	Pfam	PF16454	Phosphatidylinositol 3-kinase regulatory subunit P85 inter-SH2 domain
PIK3R1	9606.ENSP00000428056	InterPro	IPR000198	Rho GTPase-activating protein domain
PIK3R1	9606.ENSP00000428056	InterPro	IPR000980	SH2 domain
PIK3R1	9606.ENSP00000428056	InterPro	IPR001452	SH3 domain
PIK3R1	9606.ENSP00000428056	InterPro	IPR008936	Rho GTPase activation protein
PIK3R1	9606.ENSP00000428056	InterPro	IPR032498	PI3K regulatory subunit p85-related , inter-SH2 domain
PIK3R1	9606.ENSP00000428056	InterPro	IPR035020	PI3K p85 subunit, C-terminal SH2 domain
PIK3R1	9606.ENSP00000428056	InterPro	IPR035022	PI3K p85 subunit, N-terminal SH2 domain
PIK3R1	9606.ENSP00000428056	InterPro	IPR035591	Phosphatidylinositol 3-kinase regulatory subunit alpha, SH3 domain
PIK3R1	9606.ENSP00000428056	InterPro	IPR036028	SH3-like domain superfamily
PIK3R1	9606.ENSP00000428056	InterPro	IPR036860	SH2 domain superfamily
PIK3R1	9606.ENSP00000428056	InterPro	IPR044124	PIK3R1, inter-SH2 domain
PIK3R1	9606.ENSP00000428056	SMART	SM00252	Src homology 2 domains
PIK3R1	9606.ENSP00000428056	SMART	SM00324	GTPase-activator protein for Rho-like GTPases
PIK3R1	9606.ENSP00000428056	SMART	SM00326	Src homology 3 domains
PIK3R2	9606.ENSP00000222254	GO Process	GO:0001678	Cellular glucose homeostasis
PIK3R2	9606.ENSP00000222254	GO Process	GO:0001775	Cell activation
PIK3R2	9606.ENSP00000222254	GO Process	GO:0002376	Immune system process
PIK3R2	9606.ENSP00000222254	GO Process	GO:0002520	Immune system development
PIK3R2	9606.ENSP00000222254	GO Process	GO:0002521	Leukocyte differentiation
PIK3R2	9606.ENSP00000222254	GO Process	GO:0006355	Regulation of transcription, DNA-templated
PIK3R2	9606.ENSP00000222254	GO Process	GO:0006357	Regulation of transcription by RNA polymerase II
PIK3R2	9606.ENSP00000222254	GO Process	GO:0006629	Lipid metabolic process
PIK3R2	9606.ENSP00000222254	GO Process	GO:0006644	Phospholipid metabolic process
PIK3R2	9606.ENSP00000222254	GO Process	GO:0006650	Glycerophospholipid metabolic process
PIK3R2	9606.ENSP00000222254	GO Process	GO:0006661	Phosphatidylinositol biosynthetic process
PIK3R2	9606.ENSP00000222254	GO Process	GO:0006793	Phosphorus metabolic process
PIK3R2	9606.ENSP00000222254	GO Process	GO:0006796	Phosphate-containing compound metabolic process
PIK3R2	9606.ENSP00000222254	GO Process	GO:0006810	Transport
PIK3R2	9606.ENSP00000222254	GO Process	GO:0006950	Response to stress
PIK3R2	9606.ENSP00000222254	GO Process	GO:0006955	Immune response
PIK3R2	9606.ENSP00000222254	GO Process	GO:0007154	Cell communication
PIK3R2	9606.ENSP00000222254	GO Process	GO:0007165	Signal transduction
PIK3R2	9606.ENSP00000222254	GO Process	GO:0007166	Cell surface receptor signaling pathway
PIK3R2	9606.ENSP00000222254	GO Process	GO:0007167	Enzyme-linked receptor protein signaling pathway
PIK3R2	9606.ENSP00000222254	GO Process	GO:0007169	Transmembrane receptor protein tyrosine kinase signaling pathway
PIK3R2	9606.ENSP00000222254	GO Process	GO:0007275	Multicellular organism development
PIK3R2	9606.ENSP00000222254	GO Process	GO:0008064	Regulation of actin polymerization or depolymerization
PIK3R2	9606.ENSP00000222254	GO Process	GO:0008104	Protein localization
PIK3R2	9606.ENSP00000222254	GO Process	GO:0008152	Metabolic process
PIK3R2	9606.ENSP00000222254	GO Process	GO:0008286	Insulin receptor signaling pathway
PIK3R2	9606.ENSP00000222254	GO Process	GO:0008610	Lipid biosynthetic process
PIK3R2	9606.ENSP00000222254	GO Process	GO:0008654	Phospholipid biosynthetic process
PIK3R2	9606.ENSP00000222254	GO Process	GO:0009058	Biosynthetic process
PIK3R2	9606.ENSP00000222254	GO Process	GO:0009719	Response to endogenous stimulus
PIK3R2	9606.ENSP00000222254	GO Process	GO:0009725	Response to hormone
PIK3R2	9606.ENSP00000222254	GO Process	GO:0009889	Regulation of biosynthetic process
PIK3R2	9606.ENSP00000222254	GO Process	GO:0009891	Positive regulation of biosynthetic process
PIK3R2	9606.ENSP00000222254	GO Process	GO:0009893	Positive regulation of metabolic process
PIK3R2	9606.ENSP00000222254	GO Process	GO:0009894	Regulation of catabolic process
PIK3R2	9606.ENSP00000222254	GO Process	GO:0009966	Regulation of signal transduction
PIK3R2	9606.ENSP00000222254	GO Process	GO:0009968	Negative regulation of signal transduction
PIK3R2	9606.ENSP00000222254	GO Process	GO:0009987	Cellular process
PIK3R2	9606.ENSP00000222254	GO Process	GO:0010033	Response to organic substance
PIK3R2	9606.ENSP00000222254	GO Process	GO:0010243	Response to organonitrogen compound
PIK3R2	9606.ENSP00000222254	GO Process	GO:0010468	Regulation of gene expression
PIK3R2	9606.ENSP00000222254	GO Process	GO:0010506	Regulation of autophagy
PIK3R2	9606.ENSP00000222254	GO Process	GO:0010556	Regulation of macromolecule biosynthetic process
PIK3R2	9606.ENSP00000222254	GO Process	GO:0010557	Positive regulation of macromolecule biosynthetic process
PIK3R2	9606.ENSP00000222254	GO Process	GO:0010604	Positive regulation of macromolecule metabolic process
PIK3R2	9606.ENSP00000222254	GO Process	GO:0010646	Regulation of cell communication
PIK3R2	9606.ENSP00000222254	GO Process	GO:0010648	Negative regulation of cell communication
PIK3R2	9606.ENSP00000222254	GO Process	GO:0014065	Phosphatidylinositol 3-kinase signaling
PIK3R2	9606.ENSP00000222254	GO Process	GO:0015031	Protein transport
PIK3R2	9606.ENSP00000222254	GO Process	GO:0016043	Cellular component organization
PIK3R2	9606.ENSP00000222254	GO Process	GO:0019219	Regulation of nucleobase-containing compound metabolic process
PIK3R2	9606.ENSP00000222254	GO Process	GO:0019220	Regulation of phosphate metabolic process
PIK3R2	9606.ENSP00000222254	GO Process	GO:0019222	Regulation of metabolic process
PIK3R2	9606.ENSP00000222254	GO Process	GO:0019637	Organophosphate metabolic process
PIK3R2	9606.ENSP00000222254	GO Process	GO:0019725	Cellular homeostasis
PIK3R2	9606.ENSP00000222254	GO Process	GO:0023051	Regulation of signaling
PIK3R2	9606.ENSP00000222254	GO Process	GO:0023052	Signaling
PIK3R2	9606.ENSP00000222254	GO Process	GO:0023057	Negative regulation of signaling
PIK3R2	9606.ENSP00000222254	GO Process	GO:0030097	Hemopoiesis
PIK3R2	9606.ENSP00000222254	GO Process	GO:0030098	Lymphocyte differentiation
PIK3R2	9606.ENSP00000222254	GO Process	GO:0030154	Cell differentiation
PIK3R2	9606.ENSP00000222254	GO Process	GO:0030155	Regulation of cell adhesion
PIK3R2	9606.ENSP00000222254	GO Process	GO:0030183	B cell differentiation
PIK3R2	9606.ENSP00000222254	GO Process	GO:0030217	T cell differentiation
PIK3R2	9606.ENSP00000222254	GO Process	GO:0030832	Regulation of actin filament length
PIK3R2	9606.ENSP00000222254	GO Process	GO:0030833	Regulation of actin filament polymerization
PIK3R2	9606.ENSP00000222254	GO Process	GO:0031323	Regulation of cellular metabolic process
PIK3R2	9606.ENSP00000222254	GO Process	GO:0031325	Positive regulation of cellular metabolic process
PIK3R2	9606.ENSP00000222254	GO Process	GO:0031326	Regulation of cellular biosynthetic process
PIK3R2	9606.ENSP00000222254	GO Process	GO:0031328	Positive regulation of cellular biosynthetic process
PIK3R2	9606.ENSP00000222254	GO Process	GO:0031329	Regulation of cellular catabolic process
PIK3R2	9606.ENSP00000222254	GO Process	GO:0032231	Regulation of actin filament bundle assembly
PIK3R2	9606.ENSP00000222254	GO Process	GO:0032271	Regulation of protein polymerization
PIK3R2	9606.ENSP00000222254	GO Process	GO:0032386	Regulation of intracellular transport
PIK3R2	9606.ENSP00000222254	GO Process	GO:0032388	Positive regulation of intracellular transport
PIK3R2	9606.ENSP00000222254	GO Process	GO:0032501	Multicellular organismal process
PIK3R2	9606.ENSP00000222254	GO Process	GO:0032502	Developmental process
PIK3R2	9606.ENSP00000222254	GO Process	GO:0032535	Regulation of cellular component size
PIK3R2	9606.ENSP00000222254	GO Process	GO:0032868	Response to insulin
PIK3R2	9606.ENSP00000222254	GO Process	GO:0032869	Cellular response to insulin stimulus
PIK3R2	9606.ENSP00000222254	GO Process	GO:0032870	Cellular response to hormone stimulus
PIK3R2	9606.ENSP00000222254	GO Process	GO:0032879	Regulation of localization
PIK3R2	9606.ENSP00000222254	GO Process	GO:0032880	Regulation of protein localization
PIK3R2	9606.ENSP00000222254	GO Process	GO:0032956	Regulation of actin cytoskeleton organization
PIK3R2	9606.ENSP00000222254	GO Process	GO:0032970	Regulation of actin filament-based process
PIK3R2	9606.ENSP00000222254	GO Process	GO:0033036	Macromolecule localization
PIK3R2	9606.ENSP00000222254	GO Process	GO:0033043	Regulation of organelle organization
PIK3R2	9606.ENSP00000222254	GO Process	GO:0033157	Regulation of intracellular protein transport
PIK3R2	9606.ENSP00000222254	GO Process	GO:0033500	Carbohydrate homeostasis
PIK3R2	9606.ENSP00000222254	GO Process	GO:0033554	Cellular response to stress
PIK3R2	9606.ENSP00000222254	GO Process	GO:0034976	Response to endoplasmic reticulum stress
PIK3R2	9606.ENSP00000222254	GO Process	GO:0035556	Intracellular signal transduction
PIK3R2	9606.ENSP00000222254	GO Process	GO:0042110	T cell activation
PIK3R2	9606.ENSP00000222254	GO Process	GO:0042113	B cell activation
PIK3R2	9606.ENSP00000222254	GO Process	GO:0042221	Response to chemical
PIK3R2	9606.ENSP00000222254	GO Process	GO:0042306	Regulation of protein import into nucleus
PIK3R2	9606.ENSP00000222254	GO Process	GO:0042307	Positive regulation of protein import into nucleus
PIK3R2	9606.ENSP00000222254	GO Process	GO:0042325	Regulation of phosphorylation
PIK3R2	9606.ENSP00000222254	GO Process	GO:0042592	Homeostatic process
PIK3R2	9606.ENSP00000222254	GO Process	GO:0042593	Glucose homeostasis
PIK3R2	9606.ENSP00000222254	GO Process	GO:0043254	Regulation of protein-containing complex assembly
PIK3R2	9606.ENSP00000222254	GO Process	GO:0043408	Regulation of MAPK cascade
